age,gender,state,city,country,traffic_source,total_order,total_spend,avg_order_value,unique_category_count,is_churn,y_pred,y_probs
69,1,51,3652,13,3,1,815.0,815.0,1,1,1.0,0.590727294255401
24,1,214,5088,13,4,1,21.0,21.0,1,1,1.0,0.6122222797029531
12,0,42,5007,12,4,1,32.97999954223633,32.97999954223633,1,1,1.0,0.5382418980847455
66,1,84,7316,4,3,1,187.29000091552734,187.29000091552734,3,1,1.0,0.5543408243140007
26,1,177,1790,3,3,1,38.0,38.0,1,1,1.0,0.5548378516486033
61,1,19,5002,4,2,4,172.94000244140625,43.23500061035156,4,0,0.0,0.36708551678026896
65,1,226,7365,4,4,2,264.25,132.125,5,0,0.0,0.43603778638527496
13,0,34,6434,7,4,2,81.48999977111816,40.74499988555908,2,1,0.0,0.41137875004253815
69,0,49,819,3,4,1,278.9699993133545,278.9699993133545,2,1,1.0,0.5506852449732841
24,1,215,4210,2,4,1,23.0,23.0,1,1,1.0,0.5602148665336234
33,1,51,6218,13,4,3,311.4700012207031,103.82333374023438,3,1,0.0,0.3360316978762156
45,1,54,6887,2,2,1,13.0,13.0,1,1,1.0,0.5578272268926712
46,1,54,2598,2,4,1,85.0,85.0,1,1,1.0,0.5570389850784148
63,0,26,945,11,4,2,209.87000274658203,104.93500137329102,4,0,0.0,0.4385930582242993
38,1,84,2507,4,4,2,76.83000183105469,38.415000915527344,2,0,0.0,0.4755127740857398
68,1,33,2163,3,3,1,36.0,36.0,1,1,1.0,0.5508646126591242
22,1,212,6865,14,2,1,972.9899997711182,972.9899997711182,3,1,1.0,0.7634406675840938
64,1,112,502,14,4,1,25.0,25.0,1,1,1.0,0.5543135387711216
50,0,142,813,8,4,1,35.0,35.0,1,1,1.0,0.576239470232388
12,1,71,901,11,4,1,75.0,75.0,1,1,1.0,0.5451693417702688
40,0,212,1229,14,3,1,202.47000122070312,202.47000122070312,4,1,1.0,0.5617747266103202
62,1,161,2939,3,3,1,33.25,33.25,1,1,1.0,0.5545321259729646
23,1,89,346,14,4,1,64.9900016784668,64.9900016784668,2,1,1.0,0.557963420618175
37,1,101,2767,4,4,1,29.989999771118164,29.989999771118164,1,1,1.0,0.5510336341372157
34,1,56,7229,4,3,1,45.48000144958496,45.48000144958496,1,1,1.0,0.5318246460222473
12,0,51,2726,13,4,1,169.48000144958496,169.48000144958496,3,1,1.0,0.5777822037652673
40,1,66,2596,4,4,1,29.989999771118164,29.989999771118164,1,1,1.0,0.552592425436404
42,1,99,6367,4,2,1,116.0,116.0,2,0,1.0,0.5455498952655974
51,1,141,335,14,4,1,38.25,38.25,1,1,1.0,0.5587958687110972
57,1,187,5944,11,4,1,248.8500061035156,248.8500061035156,1,1,1.0,0.5597736888608905
27,0,171,4246,12,1,1,39.5,39.5,1,1,1.0,0.5523295791518289
70,1,19,5213,4,4,1,79.5,79.5,1,1,1.0,0.5496261340278125
46,1,51,671,13,2,4,187.4800000190735,46.87000000476837,3,0,0.0,0.2738219829861849
59,1,33,2163,3,3,1,25.0,25.0,1,1,1.0,0.5508646126591242
39,0,27,5718,14,4,1,268.0,268.0,1,1,1.0,0.5734879126974641
31,1,66,2507,4,4,1,243.72000122070312,243.72000122070312,3,0,1.0,0.5626895833370333
50,0,175,4869,3,1,1,283.0,283.0,2,1,1.0,0.5266153560471214
27,0,19,6290,4,1,1,14.949999809265137,14.949999809265137,1,1,1.0,0.5678495097872294
64,1,177,2969,3,3,1,129.76000213623047,129.76000213623047,2,1,1.0,0.5561493776412406
44,1,66,2243,4,4,1,109.5,109.5,1,1,1.0,0.5569300058956071
20,1,138,6591,14,2,3,309.689998626709,103.22999954223633,6,0,0.0,0.3479184199491711
12,0,170,3412,0,4,1,188.98999977111816,188.98999977111816,2,1,1.0,0.5524484804732943
50,0,190,5972,4,4,1,49.9900016784668,49.9900016784668,1,1,1.0,0.5513696946959966
65,1,226,2165,4,4,1,93.58999824523926,93.58999824523926,2,1,1.0,0.5540725675781374
51,1,68,5973,4,0,2,192.98000526428223,96.49000263214111,3,1,0.0,0.44326404055313956
51,1,68,5995,4,4,1,131.98999977111816,131.98999977111816,2,1,1.0,0.5743027549821436
55,0,190,2650,4,4,2,273.87999725341797,136.93999862670898,4,0,0.0,0.42065552999769235
68,1,140,6299,0,4,2,100.44000244140625,50.220001220703125,2,0,0.0,0.4566881923458841
35,0,91,2919,14,4,1,81.2300033569336,81.2300033569336,1,1,1.0,0.5513484223750482
51,1,52,6805,3,4,1,55.98000144958496,55.98000144958496,2,1,1.0,0.5580615593043666
45,0,212,3936,14,4,1,209.0,209.0,1,1,1.0,0.5768167566585675
61,1,27,2643,14,4,1,19.989999771118164,19.989999771118164,1,1,1.0,0.5501621189219384
56,0,204,2827,4,4,1,283.0,283.0,2,1,1.0,0.5460251333986317
13,1,142,4502,8,3,1,118.98999977111816,118.98999977111816,2,1,1.0,0.5902559326168092
16,1,197,1421,14,4,1,44.9900016784668,44.9900016784668,1,1,1.0,0.5452434012388456
24,0,27,3725,14,1,1,77.9799976348877,77.9799976348877,2,1,1.0,0.5487082503438017
54,0,19,6290,4,3,2,68.5,34.25,2,0,0.0,0.44886200299002454
51,0,135,2201,14,4,1,87.9900016784668,87.9900016784668,2,1,1.0,0.5517231703426622
14,1,151,2074,7,3,1,39.9900016784668,39.9900016784668,1,1,1.0,0.5485935963026691
44,1,161,4855,3,4,1,28.819999694824215,28.819999694824215,1,1,1.0,0.5671350575377082
61,1,56,1732,4,1,2,54.5,27.25,2,1,0.0,0.4424107047037465
57,1,78,6377,4,0,1,74.5,74.5,1,1,1.0,0.5423162015369136
23,1,201,3978,14,4,1,44.5099983215332,44.5099983215332,1,1,1.0,0.5494899757086132
45,0,19,6290,4,4,1,61.95000076293945,61.95000076293945,2,1,1.0,0.5438557774073305
22,1,168,2420,7,4,2,166.5300006866455,83.26500034332275,3,1,0.0,0.44500262056800444
28,1,66,4374,4,4,2,115.94999694824219,57.974998474121094,2,1,0.0,0.4927260985153808
16,1,115,4121,3,3,2,120.5999984741211,60.29999923706055,2,0,0.0,0.44110275648414277
40,1,17,5687,3,3,4,300.880003452301,75.22000086307526,5,1,0.0,0.3293905190082775
33,0,76,2561,7,4,1,24.5,24.5,1,1,1.0,0.5532875300128252
57,0,92,7228,4,4,1,25.0,25.0,1,1,1.0,0.5487212281506063
62,1,202,1807,14,0,1,44.9900016784668,44.9900016784668,1,1,1.0,0.5469778050096469
54,0,207,2724,9,4,1,22.0,22.0,1,1,1.0,0.5521041432802232
28,1,66,7256,4,3,1,274.11999130249023,274.11999130249023,4,1,1.0,0.5663116986582798
20,0,191,1208,4,4,1,79.56999969482422,79.56999969482422,1,1,1.0,0.5352315339860356
69,1,66,2596,4,3,1,156.43999862670896,156.43999862670896,2,1,1.0,0.5863208623063578
46,1,9,547,4,4,1,187.98999977111816,187.98999977111816,2,0,1.0,0.55120225251658
46,1,162,5854,7,4,2,259.9800052642822,129.9900026321411,2,1,0.0,0.4909657057061742
12,1,140,7194,0,4,1,149.76000213623047,149.76000213623047,3,1,1.0,0.6138266044365572
67,1,187,5944,11,4,1,139.99000549316406,139.99000549316406,1,1,1.0,0.5772852817893193
35,0,201,4322,14,3,1,81.5,81.5,2,0,1.0,0.5445253514971783
32,1,105,3873,14,3,1,26.36000061035156,26.36000061035156,1,1,1.0,0.5537117232433798
56,1,71,2523,11,4,2,375.9199981689453,187.95999908447266,4,1,0.0,0.41593437227586527
12,0,227,4860,7,2,1,15.0,15.0,1,0,1.0,0.5974810514460411
62,1,15,5245,8,4,2,116.36999988555908,58.18499994277954,3,1,0.0,0.4563957644407376
30,1,45,1599,11,4,1,29.989999771118164,29.989999771118164,1,0,1.0,0.5501621189219384
49,1,202,1491,14,4,1,141.8900032043457,141.8900032043457,3,1,1.0,0.5772662079780723
16,0,19,2826,4,3,1,88.0,88.0,1,1,1.0,0.6693992539545979
59,1,191,1732,4,0,1,145.0,145.0,1,0,1.0,0.559186492948871
50,1,191,6480,4,4,1,49.950000762939446,49.950000762939446,1,0,1.0,0.5862986513105803
18,0,66,2549,4,2,4,566.0700035095215,141.51750087738037,6,1,0.0,0.3056047844383973
19,1,37,7248,4,4,1,149.5,149.5,4,0,1.0,0.5988345380548814
66,1,80,2588,4,2,1,17.559999465942383,17.559999465942383,1,1,1.0,0.5498491344058852
16,0,177,974,3,4,2,94.96999931335449,47.484999656677246,3,1,0.0,0.45207533726043947
69,1,170,6231,0,4,3,451.99000549316406,150.66333516438803,4,0,0.0,0.32599301437216566
59,0,56,5973,4,4,1,89.94000244140625,89.94000244140625,2,1,1.0,0.6023448024058355
32,0,51,1839,13,2,3,294.62000036239624,98.20666678746541,5,1,0.0,0.39608766294186176
38,0,51,731,13,4,1,49.93000030517578,49.93000030517578,2,1,1.0,0.5815012402889769
16,0,197,2096,14,3,1,29.0,29.0,1,0,1.0,0.5475024950808072
38,1,161,477,3,4,1,64.9000015258789,64.9000015258789,1,1,1.0,0.5828286786241079
45,0,56,4369,4,4,1,9.989999771118164,9.989999771118164,1,1,1.0,0.570415468769799
53,1,51,3697,13,4,1,52.9900016784668,52.9900016784668,1,1,1.0,0.566876923978556
31,1,51,4581,13,4,2,107.76000022888184,53.88000011444092,3,1,0.0,0.4380469052412821
31,0,207,6509,9,1,1,248.8899965286255,248.8899965286255,4,1,1.0,0.5609099064679985
66,1,85,2055,4,4,1,186.23999786376953,186.23999786376953,3,0,1.0,0.5552666154173632
63,0,157,2013,14,4,1,9.899999618530272,9.899999618530272,1,1,1.0,0.5606760059255307
42,1,151,5525,7,4,2,128.98999977111816,64.49499988555908,3,1,0.0,0.451160074884243
39,1,161,420,3,4,3,666.6700019836426,222.22333399454752,5,1,0.0,0.4171299342186516
26,1,66,2596,4,4,1,39.9900016784668,39.9900016784668,1,1,1.0,0.5517148266511803
45,1,150,3353,7,4,2,325.97000312805176,162.98500156402588,5,1,0.0,0.40354676831613745
38,0,37,1261,4,4,3,314.94999599456787,104.98333199818929,7,0,0.0,0.41111665368783024
42,0,76,3611,7,1,1,26.0,26.0,1,1,1.0,0.5523295791518289
40,1,202,2260,14,0,1,60.7400016784668,60.7400016784668,2,1,1.0,0.5886189660286942
59,0,32,5783,12,4,1,121.98999977111816,121.98999977111816,4,1,1.0,0.5534289328351157
43,0,187,5944,11,4,1,66.0,66.0,1,1,1.0,0.5557894213282322
25,0,78,7228,4,0,1,38.989999771118164,38.989999771118164,2,1,1.0,0.5360454801800054
19,0,157,125,14,4,2,546.9299926757812,273.4649963378906,3,1,1.0,0.5286785060868501
61,1,66,2596,4,4,2,218.44999694824216,109.22499847412108,2,1,0.0,0.4451121659110557
42,0,211,584,0,4,1,15.0,15.0,1,1,1.0,0.5510371117111247
36,1,111,5973,4,4,4,651.1900005340576,162.7975001335144,5,0,0.0,0.33646061534706906
68,1,191,1208,4,4,3,372.04000091552734,124.01333363850911,6,1,0.0,0.345740559141225
20,1,55,2510,14,4,1,38.0,38.0,1,1,1.0,0.5452434012388456
66,1,221,6481,4,4,2,82.95000076293945,41.47500038146973,2,1,0.0,0.4378322970158022
54,1,33,4846,3,4,1,95.7400016784668,95.7400016784668,3,0,1.0,0.6233119671114138
29,0,186,1855,13,4,3,201.29999923706055,67.09999974568684,3,1,0.0,0.4146578461113104
59,0,11,6615,14,4,2,63.489999771118164,31.744999885559082,2,1,0.0,0.45233848667642396
48,0,139,73,14,4,3,123.96000099182129,41.320000330607094,4,0,0.0,0.35907391206743744
14,0,50,729,10,2,2,183.0,91.5,2,1,1.0,0.5520611430413752
69,0,112,3367,14,4,2,263.7700004577637,131.88500022888184,4,0,0.0,0.47385506293055674
52,1,68,3737,4,4,1,22.989999771118164,22.989999771118164,1,1,1.0,0.5525285514240053
69,1,55,4829,14,1,3,559.9799995422363,186.6599998474121,4,1,0.0,0.3984973312485764
48,1,117,2781,14,0,1,24.5,24.5,1,0,1.0,0.6083321399576437
36,1,157,5669,14,4,1,29.989999771118164,29.989999771118164,1,1,1.0,0.5593784441192514
54,1,4,5372,3,4,4,279.88000106811523,69.97000026702881,5,0,0.0,0.3697134291536879
32,0,140,5069,0,4,1,44.9900016784668,44.9900016784668,1,1,1.0,0.6616184079799786
70,1,211,4008,0,2,2,289.9799995422363,144.98999977111816,4,0,0.0,0.34396039895993435
42,0,17,5130,3,1,2,95.37999820709229,47.68999910354614,4,1,0.0,0.4554273268702435
40,1,10,7327,12,4,2,290.0,145.0,2,0,0.0,0.384710720776969
52,0,17,5687,3,4,2,77.98000144958496,38.99000072479248,1,0,0.0,0.4394111356956516
37,1,55,815,14,4,1,27.989999771118164,27.989999771118164,1,1,1.0,0.5485650921014192
44,1,55,4060,14,4,1,28.0,28.0,1,1,1.0,0.552841188010724
53,0,45,1599,11,4,1,41.97999954223633,41.97999954223633,2,1,1.0,0.552416836187482
37,1,51,2901,13,4,1,99.9799976348877,99.9799976348877,2,1,1.0,0.5569300058956071
53,1,191,5973,4,4,1,298.0,298.0,1,1,1.0,0.55239746305965
43,1,73,2333,11,3,3,776.1400012969971,258.7133337656657,4,1,0.0,0.43750777044268363
40,1,66,7228,4,4,1,29.989999771118164,29.989999771118164,1,1,1.0,0.5579556448305469
49,1,190,5994,4,4,1,131.9699993133545,131.9699993133545,3,0,1.0,0.5577874801620666
28,1,149,2323,0,4,1,88.33999633789062,88.33999633789062,2,1,1.0,0.5861416105102903
49,1,66,5973,4,4,1,130.64999389648438,130.64999389648438,1,1,1.0,0.564480166995729
12,0,121,4010,12,4,2,84.48999977111816,42.24499988555908,2,0,0.0,0.4290862651005401
26,0,74,5973,4,4,2,113.9399995803833,56.96999979019165,3,1,0.0,0.42086280144183946
41,1,202,4876,14,2,1,270.0,270.0,3,1,0.0,0.4768515239000073
57,0,99,4507,4,4,3,213.93999862670898,71.31333287556966,4,0,0.0,0.3446257655152874
57,1,17,5687,3,4,2,240.5,120.25,3,1,0.0,0.46367383687404645
59,1,78,4716,4,4,1,50.0,50.0,1,1,1.0,0.5611239343380902
55,1,20,615,8,4,1,110.98999977111816,110.98999977111816,3,1,1.0,0.5677278101242862
42,1,81,388,8,4,1,40.3799991607666,40.3799991607666,2,1,1.0,0.5484174517675435
25,1,124,3475,3,4,2,744.129997253418,372.064998626709,5,1,0.0,0.45187926649805493
39,0,80,6009,4,4,1,49.0,49.0,2,0,1.0,0.5579998406864993
55,1,92,5995,4,0,1,29.989999771118164,29.989999771118164,1,1,1.0,0.5657186821842758
46,1,115,1386,3,4,2,152.9900016784668,76.4950008392334,3,1,0.0,0.442059317504903
58,0,14,6835,7,3,1,4.849999904632568,4.849999904632568,1,1,1.0,0.5165428582080522
58,1,187,5944,11,4,1,161.5,161.5,2,1,1.0,0.5705862171315033
30,1,91,2023,14,4,1,801.5299987792969,801.5299987792969,2,1,1.0,0.8212871985652125
61,1,19,7009,4,4,1,21.899999618530277,21.899999618530277,1,0,1.0,0.5420905849774066
35,0,227,1306,7,4,1,12.0,12.0,1,0,1.0,0.5399070330013075
61,1,66,1261,4,2,2,80.94000053405762,40.47000026702881,2,1,0.0,0.448962423857982
19,0,71,7276,11,4,1,191.95000076293945,191.95000076293945,4,1,1.0,0.5826618299324537
60,0,32,3955,12,4,2,167.9499969482422,83.9749984741211,2,1,0.0,0.43471291360617864
36,0,204,7341,4,3,1,209.93000030517578,209.93000030517578,3,1,1.0,0.5867818257024743
46,0,73,7373,11,4,1,98.63999938964845,98.63999938964845,1,1,1.0,0.5818466529907653
41,0,199,2179,3,4,1,59.0,59.0,1,0,1.0,0.5575567043376066
42,1,84,2165,4,4,1,43.9900016784668,43.9900016784668,1,1,1.0,0.5510336341372157
32,0,19,6483,4,4,2,75.0,37.5,2,1,0.0,0.4425694715599423
65,1,191,7277,4,4,1,54.72999954223633,54.72999954223633,1,0,1.0,0.6034773173593637
63,1,195,5221,4,0,1,238.9700050354004,238.9700050354004,5,1,1.0,0.5194656996317906
25,1,40,346,14,1,1,65.0,65.0,1,1,1.0,0.5572054623554044
41,0,202,1610,14,4,1,30.0,30.0,1,0,1.0,0.5532875300128252
22,1,144,3276,8,2,1,98.0,98.0,1,0,1.0,0.5495141196322364
43,1,9,5995,4,4,1,124.97999763488768,124.97999763488768,2,1,1.0,0.5915409353124209
66,1,51,3697,13,1,2,254.5,127.25,3,1,0.0,0.45624551136568375
25,0,71,2392,11,4,2,303.07000064849854,151.53500032424927,7,1,0.0,0.40445530864359147
12,0,56,7341,4,4,3,203.5,67.83333333333333,3,0,0.0,0.3668208629426572
63,1,85,2165,4,4,3,62.05000019073486,20.68333339691162,2,1,0.0,0.45577632714939437
35,1,187,5944,11,4,1,25.0,25.0,1,1,1.0,0.5593784441192514
49,0,192,7261,4,4,1,17.989999771118164,17.989999771118164,1,1,1.0,0.5794309178780666
34,1,51,2030,13,4,1,150.0,150.0,2,1,1.0,0.583659000964729
29,0,161,5,3,4,1,99.0,99.0,1,1,1.0,0.5950137865241525
31,0,66,5995,4,4,1,28.989999771118164,28.989999771118164,1,1,1.0,0.559553778004375
46,1,189,5995,4,4,1,120.0,120.0,1,0,1.0,0.5541565343299112
44,0,138,4263,14,2,2,117.97999954223633,58.989999771118164,2,1,0.0,0.4438760350653026
44,0,85,1208,4,4,1,69.98999786376953,69.98999786376953,1,1,1.0,0.5474287929585953
44,1,51,5933,13,4,1,24.899999618530277,24.899999618530277,1,1,1.0,0.5585101491366016
62,1,8,1300,12,4,1,59.950000762939446,59.950000762939446,1,1,1.0,0.5584501515742982
12,0,85,7013,4,1,1,15.859999656677246,15.859999656677246,1,1,1.0,0.6553822008413422
15,0,66,3433,4,4,1,46.9900016784668,46.9900016784668,1,1,1.0,0.5539237166394119
46,1,27,1011,14,4,2,223.4700050354004,111.7350025177002,3,0,0.0,0.4315019121984733
42,0,140,4483,0,4,1,159.0,159.0,1,1,1.0,0.5797149806344338
22,0,195,3268,4,4,1,157.84999752044675,157.84999752044675,2,0,1.0,0.5577699832147016
34,0,27,2126,14,4,2,157.2599983215332,78.6299991607666,3,0,0.0,0.45702972593290125
36,1,6,5811,3,2,1,94.5,94.5,2,0,1.0,0.5928377246301225
17,0,66,207,4,4,1,73.95000076293945,73.95000076293945,2,1,1.0,0.5775124282872565
67,1,19,202,4,4,1,29.989999771118164,29.989999771118164,1,1,1.0,0.5019810488581781
14,0,66,7248,4,3,1,74.0,74.0,1,1,1.0,0.5380382925695266
38,1,224,3062,4,2,1,105.0,105.0,1,1,1.0,0.5495141196322364
14,0,202,5696,14,4,1,29.5,29.5,1,1,1.0,0.5530531336019656
66,1,71,2524,11,4,2,119.9800033569336,59.9900016784668,2,1,0.0,0.43232074348513005
15,0,19,2828,4,4,1,65.94999694824219,65.94999694824219,1,1,1.0,0.6224292367742569
23,1,101,7034,4,2,1,15.989999771118164,15.989999771118164,1,1,1.0,0.5697566810535011
67,1,8,3898,12,4,2,115.41999816894531,57.709999084472656,2,1,0.0,0.46348727253078204
61,0,27,3725,14,4,2,95.40999984741211,47.704999923706055,2,0,0.0,0.4345593250116252
59,0,17,2015,3,4,1,162.29000091552734,162.29000091552734,3,1,1.0,0.5518149919705664
30,1,1,4660,9,3,1,609.9500026702881,609.9500026702881,5,1,1.0,0.6506247170416011
61,0,146,2284,14,4,2,136.07999801635742,68.03999900817871,4,1,0.0,0.4586839532956728
20,1,187,5944,11,4,4,474.9300003051758,118.73250007629395,5,0,0.0,0.30685586732422626
31,1,20,615,8,4,3,852.5600023269653,284.1866674423218,6,1,0.0,0.37782112891407343
25,0,71,6289,11,4,4,383.2399969100952,95.8099992275238,6,1,0.0,0.3137017832483939
63,1,42,3829,12,2,1,110.51000022888184,110.51000022888184,1,1,1.0,0.5425960423120753
43,1,140,7193,0,3,1,86.0,86.0,2,1,1.0,0.5344804258214658
12,1,97,3046,11,3,1,8.0,8.0,1,1,1.0,0.5043705747118118
18,0,170,669,0,4,4,269.5900001525879,67.39750003814697,4,0,0.0,0.2068919519993072
32,0,54,3674,2,2,3,65.38000011444092,21.793333371480305,3,1,0.0,0.34587880833038215
42,0,187,5944,11,4,1,27.989999771118164,27.989999771118164,1,0,1.0,0.5579998406864993
24,1,186,10,13,4,1,24.0,24.0,1,1,1.0,0.6130598417667686
26,0,101,3069,4,4,1,10.699999809265137,10.699999809265137,1,1,1.0,0.5655847698698154
64,0,66,5973,4,3,1,24.979999542236328,24.979999542236328,1,1,1.0,0.559553778004375
19,1,66,5973,4,1,1,139.98999977111816,139.98999977111816,1,1,1.0,0.6062549064817803
55,1,188,1072,3,4,1,192.48999977111816,192.48999977111816,3,1,1.0,0.5403578827517024
36,0,78,5973,4,4,1,19.989999771118164,19.989999771118164,1,1,1.0,0.5579998406864993
58,0,226,5994,4,0,1,209.45000076293945,209.45000076293945,3,0,1.0,0.5907258182905888
15,1,56,1732,4,4,1,270.0,270.0,2,1,1.0,0.5461869842409695
69,1,74,5973,4,4,1,13.489999771118164,13.489999771118164,1,1,1.0,0.6055351437008517
50,0,162,3560,7,4,1,339.0,339.0,3,1,1.0,0.5433807843954661
36,1,66,7303,4,4,1,19.989999771118164,19.989999771118164,1,1,1.0,0.5671855087738044
18,1,191,5973,4,4,1,106.9799976348877,106.9799976348877,2,1,1.0,0.5624057494380956
46,0,191,6290,4,3,1,29.950000762939453,29.950000762939453,1,1,1.0,0.5602396771181938
60,1,55,3010,14,4,4,453.0,113.25,3,1,0.0,0.3214609023802508
23,0,203,1963,8,4,1,35.0,35.0,1,0,1.0,0.5564387108262954
44,1,85,3639,4,4,1,903.0,903.0,1,1,1.0,0.7406152201579634
13,1,32,3666,12,4,1,37.720001220703125,37.720001220703125,1,1,1.0,0.576024960990712
34,1,64,2362,3,2,1,98.0,98.0,1,1,1.0,0.5588576108268365
41,0,191,2656,4,3,1,128.0,128.0,1,1,1.0,0.549766550707407
54,0,17,5907,3,4,2,68.95000076293945,34.47500038146973,2,1,0.0,0.44328674403320967
35,0,124,2974,3,4,1,95.8799991607666,95.8799991607666,2,1,1.0,0.5690652733316561
44,0,159,3699,3,3,1,122.28000068664551,122.28000068664551,2,1,1.0,0.5535868889599692
55,0,51,1626,13,4,2,173.94000244140625,86.97000122070312,3,0,0.0,0.44618688481359764
33,0,187,5944,11,4,1,158.0,158.0,1,1,1.0,0.5728515627614794
59,1,204,7279,4,4,2,190.94999980926514,95.47499990463257,2,0,0.0,0.44252567189441144
43,1,59,6803,12,0,1,75.86999702453613,75.86999702453613,2,0,1.0,0.5217364462279128
17,0,117,2186,14,0,1,216.8799991607666,216.8799991607666,4,1,1.0,0.6432534911617567
18,1,84,2165,4,4,1,362.8999996185303,362.8999996185303,2,1,1.0,0.5981756025947288
62,0,226,7347,4,4,1,44.0,44.0,1,1,1.0,0.5588781851033114
40,1,199,986,3,0,2,79.95000076293945,39.97500038146973,2,1,0.0,0.4692209564471752
66,0,66,3268,4,0,1,116.0,116.0,2,1,1.0,0.5878683963586214
43,1,27,555,14,0,2,83.26000022888184,41.63000011444092,2,1,0.0,0.43299824909443724
33,1,55,3980,14,4,2,154.88999938964844,77.44499969482422,2,1,0.0,0.4451842629450273
66,1,61,1733,4,4,1,31.82999992370605,31.82999992370605,1,1,1.0,0.5473202612036845
12,1,71,5208,11,4,1,29.950000762939453,29.950000762939453,1,1,1.0,0.5569472935501347
42,1,89,1684,14,4,4,198.39000129699707,49.59750032424927,6,0,0.0,0.3620231778563637
14,1,190,451,4,4,3,175.5500030517578,58.51666768391927,4,0,0.0,0.33811320980733667
43,1,66,4369,4,4,1,39.5,39.5,1,1,1.0,0.554289414551608
42,0,66,6003,4,4,1,206.25,206.25,2,1,1.0,0.5188583460355497
32,1,71,2524,11,4,2,97.98999786376953,48.994998931884766,2,1,0.0,0.4577819896202144
44,1,136,2052,14,4,1,79.25,79.25,2,1,1.0,0.5534749832895063
58,0,66,5002,4,4,2,76.91999912261963,38.459999561309814,4,1,0.0,0.4144895964035669
38,0,83,5833,9,2,1,22.0,22.0,1,1,1.0,0.5579998406864993
48,0,221,5973,4,3,2,161.97999954223633,80.98999977111816,2,1,0.0,0.4113044347167904
56,0,78,5973,4,4,2,39.44000029563904,19.72000014781952,3,1,0.0,0.4556551545885238
48,1,79,653,4,3,1,39.9900016784668,39.9900016784668,1,1,1.0,0.6014949774562919
20,0,66,7316,4,4,4,331.9900016784668,82.9975004196167,3,0,0.0,0.2942352611233415
69,1,66,5995,4,4,1,123.25000095367432,123.25000095367432,3,1,1.0,0.5474004852903853
18,0,80,5972,4,4,2,91.4000015258789,45.70000076293945,2,1,0.0,0.42803754276286454
65,1,51,3697,13,4,1,13.0,13.0,1,1,1.0,0.5463358892977342
41,1,159,3917,3,2,2,54.989999771118164,27.494999885559082,2,1,0.0,0.4625706669137299
60,0,159,1722,3,4,2,46.239999771118164,23.119999885559082,2,1,0.0,0.45802820500335756
27,1,107,3235,9,4,1,73.91999816894531,73.91999816894531,1,1,1.0,0.5493111119841123
40,0,164,4970,14,4,1,74.5,74.5,1,1,1.0,0.5376261871896283
20,1,144,754,8,3,1,19.989999771118164,19.989999771118164,1,1,1.0,0.5489322165926901
59,1,176,6768,3,4,1,10.0,10.0,1,1,1.0,0.5208096239592096
61,1,51,3697,13,4,4,234.91000175476074,58.727500438690186,5,0,0.0,0.3214642040987206
14,0,104,7300,9,4,1,442.5,442.5,2,1,1.0,0.5650515127762582
50,0,33,5507,3,3,1,171.75,171.75,2,1,1.0,0.562120518352423
54,1,56,5973,4,4,1,23.989999771118164,23.989999771118164,1,1,1.0,0.5556784373456861
58,0,226,2838,4,4,3,425.939998626709,141.97999954223633,3,1,0.0,0.3552129790700714
35,1,191,1211,4,4,1,36.0,36.0,1,1,1.0,0.5486579610400443
51,0,165,753,3,3,1,30.950000762939453,30.950000762939453,1,1,1.0,0.5808571993619573
20,1,51,305,13,3,1,12.350000381469728,12.350000381469728,1,1,1.0,0.5968829462595932
55,1,66,1308,4,4,1,59.0,59.0,1,1,1.0,0.5552056778219221
31,0,161,477,3,2,1,64.94000244140625,64.94000244140625,2,1,1.0,0.5694481097658962
47,0,127,4621,14,4,2,114.25,57.125,2,1,0.0,0.45114789965813407
27,1,15,17,8,4,1,84.9800033569336,84.9800033569336,2,1,1.0,0.5474150460100736
19,1,174,5175,14,0,2,353.8200035095215,176.91000175476074,3,1,0.0,0.4123267075007227
29,1,45,1599,11,0,1,48.079999923706055,48.079999923706055,1,1,1.0,0.5459771881891387
27,0,191,5973,4,1,2,129.26000213623047,64.63000106811523,3,0,0.0,0.44212802358844927
30,0,202,348,14,4,1,32.150001525878906,32.150001525878906,1,1,1.0,0.5532207220749585
16,0,190,3146,4,4,1,94.0,94.0,2,1,1.0,0.5553668188036854
69,1,161,577,3,0,1,59.9900016784668,59.9900016784668,1,1,1.0,0.5660798064850593
12,1,202,87,14,4,1,49.880001068115234,49.880001068115234,1,1,1.0,0.5423958165253163
27,1,212,930,14,4,2,93.98000144958496,46.99000072479248,3,1,0.0,0.4687032481421815
22,0,54,693,2,4,1,39.9900016784668,39.9900016784668,1,1,1.0,0.5591358829184747
19,1,66,1732,4,4,1,701.9799976348877,701.9799976348877,3,1,1.0,0.7414631662398006
67,1,215,5586,2,4,2,266.939998626709,133.4699993133545,2,1,1.0,0.5226288779876485
27,1,204,7341,4,2,1,25.0,25.0,1,1,1.0,0.5365327040042659
34,1,78,5995,4,4,1,21.950000762939453,21.950000762939453,1,1,1.0,0.5593784441192514
42,1,187,5944,11,4,1,25.0,25.0,1,1,1.0,0.5593784441192514
60,0,189,3773,4,4,1,178.22000122070312,178.22000122070312,2,1,1.0,0.5473359395292111
60,1,71,6028,11,4,1,163.0,163.0,2,0,1.0,0.5644133219815689
45,0,191,1732,4,4,2,156.76000213623047,78.38000106811523,3,1,0.0,0.43392724478177586
